name,address,latitude,longitude,categories,review_stars,"KNeighbors(latitude, longitude)",review_stars,"""rv"" in categories","KNeighbors(Latitude, Longitude)","""world"" in Results Snippets","""camping"" in Results Snippets","""camping"" in Title of the First Result","""camping"" in Results Titles","""world rv"" in Results Titles","""motorhomes"" in Results Snippets","""campers"" in Results Snippets","""accessories"" in Results Titles","""rated based"" in Results Snippets","""parts accessories"" in Results Snippets","""5th wheels"" in Results Snippets","""sale"" in Results Titles","""based"" in Results Snippets","""service center"" in Title of the First Result","""rvs"" in Results Titles","""buy"" in Results Snippets","""dealer"" in Results Titles","""inventory"" in Results Snippets","""travel"" in Results Titles","KNeighbors(LAT, LONG)",Number of Related Links,day(Website Creation Date),month(Website Creation Date),"""service"" in Website Description",year(Website Creation Date),Percentile,Number of Website Subdomains,"""rv"" in Website Description",MedianLoadTime,"""camping"" in Website Description","""buy"" in Website Description","""rv dealer"" in Title","""dealer"" in Title",Number of Connections to Youtube,"""trailers"" in Website Description",month(Domain Update Date),Domain Creation Date - Domain Update Date,Domain Creation Date - Domain Expiry Date,Stopword Count(Associated Keywords),"""pinterest instagram"" in Social Networks",Number of Social Networks,"""facebook"" in Social Networks",Year of Establishment,AdultContent->False,AdultContent->empty,Results From Facebook->False,Results From Facebook->True,Url Split(Company Website).company_website_10->empty,Url Split(Company Website).company_website_10->utm_campaign=Yext%20Directory%20Listing,Url Split(Company Website).company_website_10->utm_medium=organic,Url Split(Company Website).company_website_10->utm_source=moz,_TARGET_
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",4,3.25,4,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",4,3.25,4,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
RV Country,2501 E Main St,33.414936100000006,-111.7756007,"RV Dealers, RV Parks, Automotive, Hotels & Travel",5,3.25,5,2,4.375,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3.725,10.0,22.0,5.0,0,1996.0,53.0,1.0,0,1661.0,0,0,0,0,7.0,0,3.0,-8706.0,-9862.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
American Campground,3440 Las Vegas Blvd N,36.219429,-115.087333,"RV Parks, Hotels & Travel, Apartments, Real Estate, Mobile Home Parks, Parks, Campgrounds, Active Life, Home Services, Parking, Automotive",1,2.9,1,1,3.475,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,1.0,,,0,,,0.0,0,,1,0,0,0,2.0,0,6.0,-5063.0,-5844.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,1.0
American Campground,3440 Las Vegas Blvd N,36.219429,-115.087333,"RV Parks, Hotels & Travel, Apartments, Real Estate, Mobile Home Parks, Parks, Campgrounds, Active Life, Home Services, Parking, Automotive",1,2.9,1,1,3.475,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,1.0,,,0,,,0.0,0,,1,0,0,0,2.0,0,6.0,-5063.0,-5844.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,1.0
American Campground,3440 Las Vegas Blvd N,36.219429,-115.087333,"RV Parks, Hotels & Travel, Apartments, Real Estate, Mobile Home Parks, Parks, Campgrounds, Active Life, Home Services, Parking, Automotive",2,2.9,2,1,3.475,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,1.0,,,0,,,0.0,0,,1,0,0,0,2.0,0,6.0,-5063.0,-5844.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,1.0
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",5,4.5,5,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",1,4.5,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",1,4.5,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",5,4.5,5,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",1,4.5,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",1,4.5,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",5,4.5,5,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",1,4.5,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",1,4.5,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
Apache RV Customs,"5075 Cameron St, Ste A",36.097761,-115.20457069999999,"Interior Design, Home Services, RV Repair, Auto Repair, Automotive",5,4.5,5,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,5.0,0,8.0,-1827.0,-2192.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,3.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",5,4.525,5,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",5,4.525,5,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",5,4.525,5,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",1,4.525,1,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",5,4.525,5,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",4,4.525,4,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",4,4.525,4,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",5,4.525,5,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",5,4.525,5,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",5,4.525,5,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",4,4.525,4,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",5,4.525,5,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",4,4.525,4,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
D & W Lake Camping & Fishing,411 W Hensley Rd,40.182804,-88.250529,"Fishing, Active Life, Campgrounds, Hotels & Travel",5,4.525,5,0,4.675,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725,0.0,29.0,5.0,0,2002.0,,0.0,0,,0,0,0,0,0.0,0,5.0,-6576.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,4.5
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",2,4.725,2,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Hightened Path RV Rentals,1859 E Main St,33.4151653,-111.79069399999999,"Vacation Rentals, RV Rental, Hotels & Travel",5,4.725,5,1,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8,0.0,,,0,,7.0,0.0,0,4748.0,0,0,0,0,4.0,0,,,,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Cactus RV Center,2530 E Bell Rd,33.640855,-112.02753899999999,"RV Dealers, Boat Dealers, Automotive",5,4.5,5,1,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,,0,6.0,-1345.0,-2922.0,4.0,0,0.0,0,,0,1,1,0,1,0,0,0,3.5
Cactus RV Center,2530 E Bell Rd,33.640855,-112.02753899999999,"RV Dealers, Boat Dealers, Automotive",5,4.5,5,1,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,,0,6.0,-1345.0,-2922.0,4.0,0,0.0,0,,0,1,1,0,1,0,0,0,3.5
Cactus RV Center,2530 E Bell Rd,33.640855,-112.02753899999999,"RV Dealers, Boat Dealers, Automotive",1,4.5,1,1,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,,0,6.0,-1345.0,-2922.0,4.0,0,0.0,0,,0,1,1,0,1,0,0,0,3.5
Sunrise Boat & RV Storage,5925 E Lake Mead Blvd,36.195717,-115.043231,"Local Services, Contractors, Automotive, Parking, Hotels & Travel, Home Services, Home & Garden, Shopping, RV Parks, Self Storage",5,4.0,5,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,9.0,-1820.0,-2192.0,,0,,0,,0,1,0,1,1,0,0,0,3.5
Sunrise Boat & RV Storage,5925 E Lake Mead Blvd,36.195717,-115.043231,"Local Services, Contractors, Automotive, Parking, Hotels & Travel, Home Services, Home & Garden, Shopping, RV Parks, Self Storage",1,4.0,1,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,9.0,-1820.0,-2192.0,,0,,0,,0,1,0,1,1,0,0,0,3.5
Sunrise Boat & RV Storage,5925 E Lake Mead Blvd,36.195717,-115.043231,"Local Services, Contractors, Automotive, Parking, Hotels & Travel, Home Services, Home & Garden, Shopping, RV Parks, Self Storage",5,4.0,5,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,9.0,-1820.0,-2192.0,,0,,0,,0,1,0,1,1,0,0,0,3.5
Arizona Charlie's Boulder,4575 Boulder Hwy,36.1242508,-115.0756976,"American (New), Arts & Entertainment, Hotels, Hotels & Travel, RV Parks, Event Planning & Services, Restaurants, Casinos",1,2.5,1,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10.0,11.0,11.0,2,2002.0,28.0,0.0,1,2393.0,0,0,0,0,3.0,0,11.0,-6199.0,-6575.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,2.5
